"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32SCWG5HIH450RXNQAKOQIK0IM76PC","A16J2CW30USNJI","Approved","Tue May 25 06:59:56 PDT 2021","Tue May 25 07:24:11 PDT 2021","Sun May 30 07:24:11 PDT 2021","Sat May 29 12:42:34 PDT 2021","","","1455","100% (1/1)","100% (1/1)","100% (1/1)","152049"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32SCWG5HIH450RXNQAKOQIK0J8N6P1","A217G0A69JZ90L","Approved","Sat May 29 13:08:22 PDT 2021","Sat May 29 13:30:31 PDT 2021","Thu Jun 03 13:30:31 PDT 2021","Thu Jun 03 02:52:00 PDT 2021","","","1329","100% (1/1)","100% (1/1)","100% (1/1)","664687"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32UTUBMZ7GWOBNBE8DAV7QVAIBHBVL","A129DU6FOHUVNO","Approved","Tue May 25 06:53:52 PDT 2021","Tue May 25 07:24:41 PDT 2021","Sun May 30 07:24:41 PDT 2021","Sat May 29 12:42:34 PDT 2021","","","1849","100% (1/1)","100% (1/1)","100% (1/1)","897924"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32VNZTT0A74CXH9OKEVYYF01NDZR4E","A3U1CMPV7QS3G9","Approved","Tue May 25 07:38:26 PDT 2021","Tue May 25 08:00:07 PDT 2021","Sun May 30 08:00:07 PDT 2021","Sat May 29 12:26:33 PDT 2021","","","1301","100% (1/1)","100% (1/1)","100% (1/1)","578085"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32XVDSJFPZXBXNH9BSGTJ19TXCU2MV","A1IU5OP7BBZHZ7","Approved","Tue May 25 06:59:13 PDT 2021","Tue May 25 07:23:24 PDT 2021","Sun May 30 07:23:24 PDT 2021","Sat May 29 12:42:34 PDT 2021","","","1451","100% (1/1)","100% (1/1)","100% (1/1)","193611"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32ZKVD547FN4ZE9VO34POV3RRR33BV","A3FW9NWR6TJ4M9","Approved","Tue May 25 07:43:19 PDT 2021","Tue May 25 08:06:41 PDT 2021","Sun May 30 08:06:41 PDT 2021","Sat May 29 12:42:34 PDT 2021","","","1402","100% (1/1)","100% (1/1)","100% (1/1)","440534"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","3300DTYQT2HUDIRHW5IB2B2N4GFEQU","AAC9DJ81ZXUE7","Approved","Tue May 25 06:55:27 PDT 2021","Tue May 25 07:34:25 PDT 2021","Sun May 30 07:34:25 PDT 2021","Sat May 29 12:26:36 PDT 2021","","","2338","100% (1/1)","100% (1/1)","100% (1/1)","528482"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","338JKRMM26ZEACB2XATVXEKVSELHA6","A3AS26NOVKH3JN","Approved","Tue May 25 06:53:59 PDT 2021","Tue May 25 07:20:54 PDT 2021","Sun May 30 07:20:54 PDT 2021","Sat May 29 12:42:35 PDT 2021","","","1615","100% (1/1)","100% (1/1)","100% (1/1)","247707"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33FOTY3KEMLRZGNMFZM1BMUCBSAC14","A2RR3R75ECQSKE","Approved","Tue May 25 06:54:41 PDT 2021","Tue May 25 07:20:06 PDT 2021","Sun May 30 07:20:06 PDT 2021","Sat May 29 12:42:35 PDT 2021","","","1525","100% (1/1)","100% (1/1)","100% (1/1)","552414"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33IZTU6J811FWYXBJEX8L02V2ABXSB","A1XDPB7R37LEQZ","Approved","Tue May 25 06:55:46 PDT 2021","Tue May 25 07:35:40 PDT 2021","Sun May 30 07:35:40 PDT 2021","Sat May 29 12:42:35 PDT 2021","","","2394","100% (1/1)","100% (1/1)","100% (1/1)","622387"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33L7PJKHCGYQWX9I06Q6F6HODKU8TH","AFA73M8WJKEN0","Approved","Tue May 25 08:15:26 PDT 2021","Tue May 25 08:41:32 PDT 2021","Sun May 30 08:41:32 PDT 2021","Sat May 29 12:26:38 PDT 2021","","","1566","100% (1/1)","100% (1/1)","100% (1/1)","889968"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33NF62TLXJ2GDVFEX1953536AIKKJU","APYYV3B1MT2B6","Approved","Tue May 25 06:58:45 PDT 2021","Tue May 25 07:19:57 PDT 2021","Sun May 30 07:19:57 PDT 2021","Sat May 29 12:26:39 PDT 2021","","","1272","100% (1/1)","100% (1/1)","100% (1/1)","451917"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33PPO7FECVFC4EPYN22INRTGDUZID4","A1OU8F92A7M3MR","Approved","Tue May 25 06:59:52 PDT 2021","Tue May 25 07:36:10 PDT 2021","Sun May 30 07:36:10 PDT 2021","Sat May 29 12:42:35 PDT 2021","","","2178","100% (1/1)","100% (1/1)","100% (1/1)","120307"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33PPO7FECVFC4EPYN22INRTGEGFIDT","A1QCUR2Z75LS5N","Approved","Sat May 29 13:13:18 PDT 2021","Sat May 29 13:47:16 PDT 2021","Thu Jun 03 13:47:16 PDT 2021","Thu Jun 03 02:52:00 PDT 2021","","","2038","100% (1/1)","100% (1/1)","100% (1/1)","388021"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33UKMF9319K9UH16341162DBRX1TTD","ARLGZWN6W91WD","Approved","Tue May 25 06:54:01 PDT 2021","Tue May 25 07:15:12 PDT 2021","Sun May 30 07:15:12 PDT 2021","Sat May 29 12:26:40 PDT 2021","","","1271","100% (1/1)","100% (1/1)","100% (1/1)","486018"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","340UGXU9DY137MKK84RQCGNY7WOVUM","AUI3R928P63B0","Approved","Tue May 25 06:54:04 PDT 2021","Tue May 25 07:30:37 PDT 2021","Sun May 30 07:30:37 PDT 2021","Sat May 29 12:26:41 PDT 2021","","","2193","100% (1/1)","100% (1/1)","100% (1/1)","652890"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","345LHZDEDXSJVDI1OULKTLVFGCVU3O","A2WWYVKGZZXBOB","Approved","Tue May 25 06:54:12 PDT 2021","Tue May 25 07:11:01 PDT 2021","Sun May 30 07:11:01 PDT 2021","Sat May 29 12:42:35 PDT 2021","","","1009","100% (1/1)","100% (1/1)","100% (1/1)","117200"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","345LHZDEDXSJVDI1OULKTLVFHYA3UL","A37Y1AV30WTRWL","Approved","Sat May 29 12:37:52 PDT 2021","Sat May 29 13:14:39 PDT 2021","Thu Jun 03 13:14:39 PDT 2021","Thu Jun 03 02:52:00 PDT 2021","","","2207","100% (1/1)","100% (1/1)","100% (1/1)","807208"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34BBWHLWHABBDKPP4X78FFI1KA3WIP","AEPGY1J9WERA4","Approved","Tue May 25 06:54:41 PDT 2021","Tue May 25 07:27:20 PDT 2021","Sun May 30 07:27:20 PDT 2021","Sat May 29 12:26:37 PDT 2021","","","1959","100% (1/1)","100% (1/1)","100% (1/1)","632838"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34FNN24DCM93Q1PACE62B3ZCQW1Y5K","A1PDBRYBFMMFNY","Rejected","Tue May 25 07:11:52 PDT 2021","Tue May 25 07:38:11 PDT 2021","Sun May 30 07:38:11 PDT 2021","","Sat May 29 12:17:24 PDT 2021","Tasks were not completed","1579","0% (0/1)","0% (0/1)","0% (0/1)","867257."
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34HJIJKLP5W4QOQ5TY08ZCP48JC4VK","AL0OO84JETD31","Rejected","Tue May 25 07:35:58 PDT 2021","Tue May 25 08:05:10 PDT 2021","Sun May 30 08:05:10 PDT 2021","","Sat May 29 12:25:44 PDT 2021","Tasks were not complete","1752","0% (0/1)","0% (0/1)","0% (0/1)","397451 <- only number i remember - no code at the end only Dynocog.pdf"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","237","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34MAJL3QP4NKEFOM9OU2GHXLHZ843C","A2WYCY1FMQOD5F","Approved","Tue May 25 06:54:15 PDT 2021","Tue May 25 07:14:56 PDT 2021","Sun May 30 07:14:56 PDT 2021","Sat May 29 12:42:36 PDT 2021","","","1241","100% (1/1)","100% (1/1)","100% (1/1)","573978"
